text,label
"CDD should include screening for customer exposure to Jurisdictions Under Increased Monitoring and Jurisdictions Subject to a Call for Action. Customer exposure to such jurisdictions may present higher money laundering risks and specific risk-based countermeasures may be required. In the case of customer exposure to Jurisdictions Under Increased Monitoring, this may include undertaking Enhanced CDD. In the case of customer exposure to Jurisdictions Subject to a Call for Action, Enhanced CDD should always be undertaken.",obligation
Confidential Information,non-obligation
"Within one month of the submission of the Business Reorganisation Plan, the Regulator shall assess the likelihood that the Business Reorganisation Plan, if implemented, would be likely to restore the long-term viability of the Institution.",obligation
An Authorised Person which is part of a Group should be aware of the implications of any Group wide risk policy and systems and controls regime.  ,obligation
"Settlors, trustees and personal representatives The Financial Promotion Restriction does not apply to any communication which is made between (a) a person when acting as a settlor or grantor of a trust or an estate, a trustee or a personal representative; and (b) a trustee of the trust, a fellow trustee or a fellow personal representative (as the case may be); if the communication is made for the purposes of that trust or estate.",obligation
Eligibility for Netting is limited to reciprocal cash balances between the Authorised Person and its Counterparty. Only loans and Deposits of the Authorised Person may be subject to a modification of their Credit RWAs as a result of an on balance sheet Netting agreement.,obligation
"Applications for approval of Key Individuals. At any time after an application for approval to act as a Key Individual is received and before it is determined, the Regulator may require the Applicant to provide it with such further information as it reasonably considers necessary to enable it to determine the application.",obligation
Measuring the overall net open position,non-obligation
"A Credit Rating Agency must disclose if it receives 10% or more of its annual revenue from a single issuer, originator, arranger, client or subscriber (including any affiliates of that issuer, originator, arranger, client or subscriber).",obligation
Large Exposures risk from Underwriting Securities: Calculating the net Underwriting Exposure. An Authorised Person must include any other Exposures arising out of Underwriting (including any Counterparty Exposures to any sub underwriters) for the purposes of calculating the total amount of its Trading Book Exposures to a Person for Large Exposures purposes.,obligation
